"open","high","low","close","volume","timestamp","pair","timeframe"
643.32,643.32,643.18,643.18,2.574645,1608169020,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169080,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169140,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169200,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169260,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169320,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169380,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169440,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169500,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169560,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169620,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169680,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169740,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169800,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169860,"ETH/USDC","1"
643.18,643.18,643.18,643.18,0,1608169920,"ETH/USDC","1"
642.56,642.56,642.56,642.56,0.132711,1608169980,"ETH/USDC","1"
642.31,642.31,642.31,642.31,0.486244,1608170040,"ETH/USDC","1"
642.55,642.55,642.55,642.55,0.180194,1608170100,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0.112389,1608170160,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170220,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170280,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170340,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170400,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170460,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170520,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170580,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170640,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170700,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170760,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170820,"ETH/USDC","1"
642.54,642.54,642.54,642.54,0,1608170880,"ETH/USDC","1"
642.2,642.2,642.2,642.2,0.089115,1608170940,"ETH/USDC","1"
641.08,641.08,641.08,641.08,0.062649,1608171000,"ETH/USDC","1"
641.68,641.68,641.68,641.68,0.061179,1608171060,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0.062683,1608171120,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171180,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171240,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171300,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171360,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171420,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171480,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171540,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171600,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171660,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171720,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171780,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171840,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171900,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608171960,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172020,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172080,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172140,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172200,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172260,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172320,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172380,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172440,"ETH/USDC","1"
642.25,642.25,642.25,642.25,0,1608172500,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0.118399,1608172560,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172620,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172680,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172740,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172800,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172860,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172920,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608172980,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173040,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173100,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173160,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173220,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173280,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173340,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173400,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173460,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173520,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173580,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173640,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173700,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173760,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173820,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173880,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608173940,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174000,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174060,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174120,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174180,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174240,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174300,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174360,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174420,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174480,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174540,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174600,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174660,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174720,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174780,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174840,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174900,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608174960,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175020,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175080,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175140,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175200,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175260,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175320,"ETH/USDC","1"
641.64,641.64,641.64,641.64,0,1608175380,"ETH/USDC","1"
639.53,639.53,637.73,637.73,8.549834,1608175440,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175500,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175560,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175620,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175680,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175740,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175800,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175860,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175920,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608175980,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608176040,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608176100,"ETH/USDC","1"
637.73,637.73,637.73,637.73,0,1608176160,"ETH/USDC","1"
